image_id,xmin,ymin,width,height,centerx,centery
592000_6571000,961.0,288.0,30,30,976,303
592000_6571000,920.0,418.0,30,30,935,433
592000_6571000,608.0,942.0,30,30,623,957
592000_6571000,611.0,947.0,30,30,626,962
592000_6571000,820.0,525.0,30,30,835,540
592000_6571000,896.0,475.0,30,30,911,490
592000_6571000,192.0,492.0,30,30,207,507
592000_6571000,699.0,913.0,30,30,714,928
592000_6571000,787.0,886.0,30,30,802,901
592000_6571000,892.0,720.0,30,30,907,735
592000_6571000,965.0,741.0,30,30,980,756
592000_6571000,235.0,804.0,30,30,250,819
592000_6571000,151.0,770.0,30,30,166,785
592000_6571000,559.0,976.0,30,23.0,574,991
592000_6571000,829.0,854.0,30,30,844,869
592000_6571000,983.0,435.0,16.0,30,998,450
592000_6571000,976.0,338.0,23.0,30,991,353
592000_6571000,143.0,595.0,30,30,158,610
592000_6571000,557.0,971.0,30,28.0,572,986
592000_6571000,41.0,719.0,30,30,56,734
592000_6571000,614.0,759.0,30,30,629,774
592000_6571000,690.0,679.0,30,30,705,694
592000_6571000,505.0,632.0,30,30,520,647
592000_6571000,193.0,478.0,30,30,208,493
592000_6571000,249.0,935.0,30,30,264,950
592000_6571000,325.0,876.0,30,30,340,891
592000_6571000,155.0,402.0,30,30,170,417
592000_6571000,892.0,793.0,30,30,907,808
592000_6571000,606.0,935.0,30,30,621,950
592000_6571000,895.0,797.0,30,30,910,812
592000_6572000,357.0,615.0,30,30,372,630
592000_6572000,286.0,207.0,30,30,301,222
592000_6572000,178.0,412.0,30,30,193,427
592000_6572000,370.0,275.0,30,30,385,290
592000_6572000,180.0,492.0,30,30,195,507
592000_6572000,199.0,734.0,30,30,214,749
592000_6572000,194.0,674.0,30,30,209,689
592000_6572000,854.0,750.0,30,30,869,765
592000_6572000,884.0,784.0,30,30,899,799
592000_6572000,388.0,550.0,30,30,403,565
592000_6572000,389.0,563.0,30,30,404,578
592000_6572000,47.0,416.0,30,30,62,431
592000_6572000,193.0,854.0,30,30,208,869
592000_6572000,366.0,968.0,30,30,381,983
592000_6572000,27.0,916.0,30,30,42,931
592000_6572000,676.0,497.0,30,30,691,512
592000_6572000,13.0,567.0,30,30,28,582
592000_6572000,18.0,562.0,30,30,33,577
592000_6572000,881.0,755.0,30,30,896,770
592000_6572000,601.0,553.0,30,30,616,568
592000_6572000,484.0,629.0,30,30,499,644
592000_6572000,507.0,380.0,30,30,522,395
592000_6572000,409.0,396.0,30,30,424,411
592000_6572000,628.0,600.0,30,30,643,615
592000_6572000,886.0,821.0,30,30,901,836
592000_6572000,287.0,188.0,30,30,302,203
592000_6572000,277.0,200.0,30,30,292,215
592000_6572000,903.0,17.0,30,30,918,32
592000_6572000,283.0,419.0,30,30,298,434
592000_6572000,86.0,644.0,30,30,101,659
592000_6572000,124.0,705.0,30,30,139,720
592000_6572000,569.0,427.0,30,30,584,442
592000_6572000,279.0,170.0,30,30,294,185
592000_6572000,59.0,502.0,30,30,74,517
592000_6572000,50.0,515.0,30,30,65,530
592000_6572000,117.0,398.0,30,30,132,413
592000_6572000,185.0,308.0,30,30,200,323
592000_6572000,12.0,951.0,30,30,27,966
592000_6572000,370.0,653.0,30,30,385,668
592000_6572000,117.0,41.0,30,30,132,56
592000_6572000,496.0,13.0,30,30,511,28
592000_6572000,77.0,505.0,30,30,92,520
592000_6572000,33.0,502.0,30,30,48,517
592000_6572000,45.0,512.0,30,30,60,527
592000_6572000,177.0,290.0,30,30,192,305
592000_6572000,164.0,29.0,30,30,179,44
592000_6572000,492.0,5.0,30,30,507,20
592000_6572000,48.0,172.0,30,30,63,187
592000_6572000,86.0,414.0,30,30,101,429
592000_6572000,9.0,564.0,30,30,24,579
592000_6572000,25.0,311.0,30,30,40,326
592000_6572000,6.0,199.0,30,30,21,214
592000_6572000,51.0,339.0,30,30,66,354
592000_6572000,168.0,785.0,30,30,183,800
592000_6572000,171.0,775.0,30,30,186,790
592000_6572000,979.0,784.0,20.0,30,994,799
592000_6572000,31.0,923.0,30,30,46,938
592000_6572000,342.0,532.0,30,30,357,547
592000_6572000,257.0,503.0,30,30,272,518
592000_6572000,19.0,905.0,30,30,34,920
592000_6572000,187.0,859.0,30,30,202,874
592000_6572000,57.0,972.0,30,27.0,72,987
592000_6572000,579.0,520.0,30,30,594,535
592000_6572000,256.0,0.0,30,26.0,271,11
592000_6572000,9.0,890.0,30,30,24,905
592000_6572000,160.0,757.0,30,30,175,772
592000_6572000,587.0,442.0,30,30,602,457
592000_6572000,173.0,680.0,30,30,188,695
592000_6572000,155.0,688.0,30,30,170,703
592000_6572000,572.0,447.0,30,30,587,462
592000_6572000,202.0,623.0,30,30,217,638
592000_6572000,254.0,609.0,30,30,269,624
592000_6572000,193.0,633.0,30,30,208,648
592000_6572000,177.0,661.0,30,30,192,676
592000_6572000,43.0,228.0,30,30,58,243
592000_6572000,94.0,624.0,30,30,109,639
592000_6574000,24.0,467.0,30,30,39,482
592000_6574000,49.0,480.0,30,30,64,495
592000_6574000,113.0,515.0,30,30,128,530
592000_6574000,217.0,522.0,30,30,232,537
592000_6574000,582.0,611.0,30,30,597,626
592000_6574000,205.0,536.0,30,30,220,551
592000_6574000,208.0,520.0,30,30,223,535
592000_6574000,56.0,466.0,30,30,71,481
592000_6574000,3.0,408.0,30,30,18,423
592000_6574000,704.0,173.0,30,30,719,188
592000_6574000,346.0,555.0,30,30,361,570
592000_6574000,290.0,540.0,30,30,305,555
592000_6574000,32.0,453.0,30,30,47,468
592000_6574000,480.0,592.0,30,30,495,607
592000_6574000,119.0,496.0,30,30,134,511
592000_6574000,303.0,792.0,30,30,318,807
592000_6574000,715.0,190.0,30,30,730,205
592000_6574000,415.0,420.0,30,30,430,435
592000_6574000,416.0,397.0,30,30,431,412
592000_6574000,909.0,609.0,30,30,924,624
592000_6574000,399.0,453.0,30,30,414,468
592000_6574000,907.0,619.0,30,30,922,634
592000_6574000,244.0,480.0,30,30,259,495
592000_6574000,111.0,492.0,30,30,126,507
592000_6574000,698.0,193.0,30,30,713,208
592000_6574000,683.0,196.0,30,30,698,211
592000_6574000,347.0,334.0,30,30,362,349
592000_6574000,208.0,386.0,30,30,223,401
592000_6574000,582.0,627.0,30,30,597,642
592000_6574000,292.0,572.0,30,30,307,587
592000_6574000,779.0,604.0,30,30,794,619
592000_6574000,720.0,405.0,30,30,735,420
592000_6574000,291.0,556.0,30,30,306,571
592000_6574000,281.0,378.0,30,30,296,393
592000_6574000,703.0,620.0,30,30,718,635
592000_6574000,636.0,633.0,30,30,651,648
592000_6574000,636.0,638.0,30,30,651,653
592000_6574000,635.0,617.0,30,30,650,632
592000_6574000,27.0,676.0,30,30,42,691
592000_6574000,435.0,902.0,30,30,450,917
592000_6574000,375.0,853.0,30,30,390,868
592000_6574000,313.0,964.0,30,30,328,979
592000_6574000,475.0,932.0,30,30,490,947
592000_6574000,336.0,815.0,30,30,351,830
592000_6574000,485.0,956.0,30,30,500,971
592000_6574000,810.0,13.0,30,30,825,28
592000_6576000,127.0,16.0,30,30,142,31
592000_6576000,128.0,0.0,30,27.0,143,12
592000_6576000,120.0,18.0,30,30,135,33
592000_6576000,484.0,35.0,30,30,499,50
592000_6576000,816.0,80.0,30,30,831,95
592000_6576000,395.0,389.0,30,30,410,404
592000_6576000,376.0,108.0,30,30,391,123
592000_6576000,396.0,457.0,30,30,411,472
592000_6576000,411.0,666.0,30,30,426,681
592000_6576000,412.0,734.0,30,30,427,749
592000_6576000,407.0,624.0,30,30,422,639
592000_6576000,407.0,618.0,30,30,422,633
592000_6576000,218.0,12.0,30,30,233,27
592000_6576000,146.0,8.0,30,30,161,23
592000_6576000,142.0,7.0,30,30,157,22
592000_6591000,909.0,791.0,30,30,924,806
592000_6591000,403.0,717.0,30,30,418,732
592000_6591000,677.0,646.0,30,30,692,661
592000_6591000,900.0,809.0,30,30,915,824
592000_6591000,549.0,659.0,30,30,564,674
592000_6591000,961.0,765.0,30,30,976,780
592000_6596000,148.0,203.0,30,30,163,218
592000_6596000,35.0,417.0,30,30,50,432
592000_6597000,436.0,629.0,30,30,451,644
592000_6597000,88.0,564.0,30,30,103,579
592000_6597000,94.0,529.0,30,30,109,544
592000_6597000,339.0,588.0,30,30,354,603
592000_6597000,140.0,552.0,30,30,155,567
593000_6426000,436.0,792.0,30,30,451,807
593000_6426000,450.0,811.0,30,30,465,826
593000_6444000,904.0,902.0,30,30,919,917
593000_6444000,287.0,881.0,30,30,302,896
593000_6444000,215.0,93.0,30,30,230,108
593000_6444000,216.0,60.0,30,30,231,75
593000_6444000,224.0,574.0,30,30,239,589
593000_6444000,205.0,360.0,30,30,220,375
593000_6463000,66.0,200.0,30,30,81,215
593000_6463000,38.0,31.0,30,30,53,46
593000_6463000,750.0,77.0,30,30,765,92
593000_6463000,559.0,142.0,30,30,574,157
593000_6463000,168.0,595.0,30,30,183,610
593000_6463000,149.0,598.0,30,30,164,613
593000_6463000,852.0,319.0,30,30,867,334
593000_6463000,621.0,973.0,30,26.0,636,988
593000_6463000,384.0,383.0,30,30,399,398
593000_6463000,175.0,591.0,30,30,190,606
593000_6463000,805.0,76.0,30,30,820,91
593000_6463000,806.0,84.0,30,30,821,99
593000_6463000,250.0,502.0,30,30,265,517
593000_6463000,590.0,115.0,30,30,605,130
593000_6463000,561.0,105.0,30,30,576,120
593000_6463000,186.0,587.0,30,30,201,602
594000_6423000,672.0,396.0,30,30,687,411
594000_6424000,875.0,928.0,30,30,890,943
594000_6424000,884.0,804.0,30,30,899,819
594000_6444000,601.0,238.0,30,30,616,253
594000_6444000,13.0,744.0,30,30,28,759
594000_6444000,89.0,575.0,30,30,104,590
594000_6444000,278.0,141.0,30,30,293,156
594000_6444000,202.0,314.0,30,30,217,329
594000_6450000,878.0,119.0,30,30,893,134
594000_6450000,939.0,19.0,30,30,954,34
594000_6450000,16.0,700.0,30,30,31,715
594000_6450000,606.0,312.0,30,30,621,327
594000_6450000,96.0,697.0,30,30,111,712
594000_6450000,92.0,692.0,30,30,107,707
594000_6450000,242.0,689.0,30,30,257,704
594000_6450000,416.0,522.0,30,30,431,537
594000_6453000,886.0,675.0,30,30,901,690
594000_6453000,715.0,975.0,30,24.0,730,990
594000_6453000,977.0,784.0,22.0,30,992,799
594000_6453000,845.0,758.0,30,30,860,773
594000_6453000,949.0,802.0,30,30,964,817
594000_6485000,728.0,58.0,30,30,743,73
594000_6485000,281.0,205.0,30,30,296,220
594000_6485000,536.0,770.0,30,30,551,785
594000_6485000,247.0,712.0,30,30,262,727
594000_6485000,828.0,0.0,30,28.0,843,13
594000_6487000,785.0,930.0,30,30,800,945
594000_6487000,701.0,814.0,30,30,716,829
594000_6487000,715.0,758.0,30,30,730,773
594000_6487000,875.0,454.0,30,30,890,469
594000_6487000,665.0,17.0,30,30,680,32
594000_6487000,411.0,68.0,30,30,426,83
594000_6487000,406.0,246.0,30,30,421,261
594000_6487000,577.0,197.0,30,30,592,212
594000_6487000,664.0,474.0,30,30,679,489
594000_6487000,639.0,377.0,30,30,654,392
594000_6487000,611.0,342.0,30,30,626,357
594000_6487000,692.0,622.0,30,30,707,637
594000_6487000,706.0,674.0,30,30,721,689
594000_6487000,601.0,249.0,30,30,616,264
594000_6487000,805.0,263.0,30,30,820,278
594000_6487000,375.0,448.0,30,30,390,463
594000_6492000,669.0,945.0,30,30,684,960
595000_6480000,538.0,29.0,30,30,553,44
595000_6480000,351.0,590.0,30,30,366,605
595000_6480000,818.0,680.0,30,30,833,695
595000_6481000,155.0,970.0,30,29.0,170,985
595000_6483000,757.0,629.0,30,30,772,644
595000_6483000,920.0,193.0,30,30,935,208
595000_6483000,831.0,203.0,30,30,846,218
595000_6483000,783.0,505.0,30,30,798,520
595000_6483000,741.0,288.0,30,30,756,303
595000_6483000,849.0,188.0,30,30,864,203
595000_6483000,636.0,437.0,30,30,651,452
595000_6483000,649.0,413.0,30,30,664,428
595000_6483000,680.0,472.0,30,30,695,487
595000_6483000,453.0,352.0,30,30,468,367
595000_6483000,707.0,317.0,30,30,722,332
595000_6485000,915.0,297.0,30,30,930,312
595000_6485000,851.0,280.0,30,30,866,295
595000_6485000,874.0,93.0,30,30,889,108
595000_6504000,252.0,374.0,30,30,267,389
595000_6504000,239.0,368.0,30,30,254,383
595000_6504000,241.0,438.0,30,30,256,453
595000_6504000,580.0,286.0,30,30,595,301
595000_6504000,624.0,276.0,30,30,639,291
595000_6504000,602.0,281.0,30,30,617,296
595000_6504000,770.0,97.0,30,30,785,112
595000_6504000,254.0,231.0,30,30,269,246
595000_6507000,119.0,197.0,30,30,134,212
595000_6509000,83.0,220.0,30,30,98,235
595000_6510000,290.0,376.0,30,30,305,391
595000_6518000,117.0,703.0,30,30,132,718
595000_6518000,86.0,721.0,30,30,101,736
595000_6518000,488.0,774.0,30,30,503,789
595000_6518000,482.0,771.0,30,30,497,786
595000_6518000,686.0,883.0,30,30,701,898
595000_6518000,321.0,687.0,30,30,336,702
595000_6539000,793.0,735.0,30,30,808,750
595000_6539000,770.0,677.0,30,30,785,692
595000_6539000,803.0,811.0,30,30,818,826
595000_6539000,795.0,826.0,30,30,810,841
595000_6539000,801.0,870.0,30,30,816,885
595000_6539000,820.0,790.0,30,30,835,805
595000_6539000,841.0,849.0,30,30,856,864
595000_6539000,658.0,790.0,30,30,673,805
595000_6539000,605.0,828.0,30,30,620,843
595000_6539000,766.0,631.0,30,30,781,646
595000_6539000,639.0,703.0,30,30,654,718
595000_6539000,643.0,916.0,30,30,658,931
595000_6539000,929.0,525.0,30,30,944,540
595000_6539000,942.0,598.0,30,30,957,613
595000_6539000,971.0,728.0,28.0,30,986,743
595000_6539000,878.0,207.0,30,30,893,222
595000_6539000,911.0,420.0,30,30,926,435
595000_6539000,883.0,240.0,30,30,898,255
595000_6539000,810.0,795.0,30,30,825,810
595000_6539000,556.0,855.0,30,30,571,870
595000_6559000,112.0,273.0,30,30,127,288
595000_6559000,199.0,448.0,30,30,214,463
595000_6559000,75.0,586.0,30,30,90,601
595000_6559000,103.0,226.0,30,30,118,241
595000_6559000,0.0,60.0,29.0,30,14,75
595000_6559000,542.0,288.0,30,30,557,303
595000_6559000,153.0,664.0,30,30,168,679
595000_6559000,361.0,344.0,30,30,376,359
595000_6559000,838.0,673.0,30,30,853,688
595000_6559000,733.0,605.0,30,30,748,620
595000_6559000,222.0,468.0,30,30,237,483
595000_6559000,715.0,631.0,30,30,730,646
595000_6559000,929.0,124.0,30,30,944,139
595000_6561000,125.0,115.0,30,30,140,130
595000_6561000,622.0,165.0,30,30,637,180
595000_6561000,349.0,149.0,30,30,364,164
595000_6561000,152.0,136.0,30,30,167,151
595000_6561000,134.0,948.0,30,30,149,963
595000_6561000,922.0,886.0,30,30,937,901
595000_6561000,151.0,594.0,30,30,166,609
595000_6561000,166.0,282.0,30,30,181,297
595000_6561000,141.0,762.0,30,30,156,777
595000_6561000,729.0,172.0,30,30,744,187
595000_6601000,786.0,325.0,30,30,801,340
595000_6601000,516.0,667.0,30,30,531,682
595000_6601000,438.0,594.0,30,30,453,609
595000_6601000,921.0,678.0,30,30,936,693
595000_6601000,920.0,738.0,30,30,935,753
595000_6601000,919.0,226.0,30,30,934,241
595000_6601000,921.0,756.0,30,30,936,771
595000_6601000,732.0,336.0,30,30,747,351
596000_6478000,445.0,490.0,30,30,460,505
596000_6520000,755.0,682.0,30,30,770,697
596000_6523000,175.0,889.0,30,30,190,904
596000_6530000,896.0,124.0,30,30,911,139
596000_6530000,886.0,140.0,30,30,901,155
596000_6530000,670.0,411.0,30,30,685,426
596000_6530000,594.0,582.0,30,30,609,597
596000_6533000,15.0,410.0,30,30,30,425
596000_6533000,112.0,496.0,30,30,127,511
596000_6533000,75.0,214.0,30,30,90,229
596000_6538000,304.0,637.0,30,30,319,652
596000_6555000,296.0,174.0,30,30,311,189
596000_6555000,582.0,45.0,30,30,597,60
596000_6555000,722.0,109.0,30,30,737,124
596000_6575000,160.0,510.0,30,30,175,525
596000_6575000,163.0,539.0,30,30,178,554
596000_6575000,329.0,145.0,30,30,344,160
596000_6575000,277.0,62.0,30,30,292,77
596000_6575000,344.0,146.0,30,30,359,161
596000_6575000,330.0,860.0,30,30,345,875
596000_6575000,185.0,516.0,30,30,200,531
596000_6575000,160.0,586.0,30,30,175,601
596000_6575000,240.0,474.0,30,30,255,489
596000_6575000,262.0,581.0,30,30,277,596
596000_6575000,263.0,608.0,30,30,278,623
596000_6575000,74.0,593.0,30,30,89,608
596000_6613000,350.0,3.0,30,30,365,18
596000_6613000,333.0,787.0,30,30,348,802
596000_6613000,365.0,16.0,30,30,380,31
596000_6613000,140.0,103.0,30,30,155,118
597000_6546000,978.0,208.0,21.0,30,993,223
597000_6546000,980.0,188.0,19.0,30,995,203
597000_6546000,773.0,37.0,30,30,788,52
597000_6546000,959.0,483.0,30,30,974,498
597000_6546000,935.0,744.0,30,30,950,759
597000_6546000,982.0,158.0,17.0,30,997,173
597000_6580000,754.0,763.0,30,30,769,778
597000_6580000,751.0,696.0,30,30,766,711
597000_6580000,838.0,850.0,30,30,853,865
597000_6581000,971.0,786.0,28.0,30,986,801
597000_6581000,97.0,519.0,30,30,112,534
597000_6581000,160.0,785.0,30,30,175,800
597000_6581000,169.0,955.0,30,30,184,970
597000_6581000,164.0,870.0,30,30,179,885
597000_6581000,172.0,644.0,30,30,187,659
597000_6581000,227.0,541.0,30,30,242,556
597000_6581000,832.0,852.0,30,30,847,867
597000_6583000,568.0,569.0,30,30,583,584
597000_6583000,708.0,285.0,30,30,723,300
597000_6583000,384.0,84.0,30,30,399,99
597000_6583000,358.0,27.0,30,30,373,42
597000_6583000,355.0,85.0,30,30,370,100
597000_6583000,877.0,444.0,30,30,892,459
597000_6583000,861.0,321.0,30,30,876,336
597000_6583000,738.0,552.0,30,30,753,567
597000_6583000,665.0,567.0,30,30,680,582
597000_6583000,768.0,262.0,30,30,783,277
597000_6583000,378.0,752.0,30,30,393,767
597000_6595000,711.0,271.0,30,30,726,286
597000_6595000,729.0,179.0,30,30,744,194
597000_6595000,336.0,753.0,30,30,351,768
597000_6595000,732.0,141.0,30,30,747,156
597000_6595000,616.0,446.0,30,30,631,461
597000_6595000,595.0,486.0,30,30,610,501
597000_6595000,721.0,889.0,30,30,736,904
597000_6595000,95.0,0.0,30,26.0,110,11
597000_6595000,739.0,33.0,30,30,754,48
597000_6600000,234.0,319.0,30,30,249,334
597000_6600000,913.0,164.0,30,30,928,179
597000_6600000,291.0,197.0,30,30,306,212
597000_6600000,244.0,658.0,30,30,259,673
597000_6600000,587.0,154.0,30,30,602,169
597000_6600000,557.0,221.0,30,30,572,236
597000_6600000,708.0,477.0,30,30,723,492
597000_6600000,965.0,180.0,30,30,980,195
597000_6600000,941.0,326.0,30,30,956,341
597000_6600000,891.0,630.0,30,30,906,645
597000_6600000,638.0,250.0,30,30,653,265
597000_6600000,636.0,245.0,30,30,651,260
597000_6600000,605.0,115.0,30,30,620,130
597000_6600000,613.0,176.0,30,30,628,191
597000_6600000,907.0,326.0,30,30,922,341
597000_6600000,928.0,509.0,30,30,943,524
597000_6600000,864.0,516.0,30,30,879,531
597000_6600000,959.0,719.0,30,30,974,734
597000_6600000,965.0,509.0,30,30,980,524
597000_6600000,963.0,711.0,30,30,978,726
597000_6600000,669.0,258.0,30,30,684,273
597000_6600000,622.0,117.0,30,30,637,132
597000_6600000,561.0,117.0,30,30,576,132
597000_6600000,520.0,107.0,30,30,535,122
597000_6600000,423.0,363.0,30,30,438,378
597000_6600000,659.0,366.0,30,30,674,381
597000_6600000,690.0,441.0,30,30,705,456
597000_6600000,504.0,326.0,30,30,519,341
597000_6600000,478.0,239.0,30,30,493,254
597000_6600000,628.0,210.0,30,30,643,225
597000_6600000,490.0,173.0,30,30,505,188
597000_6600000,659.0,243.0,30,30,674,258
597000_6600000,516.0,82.0,30,30,531,97
597000_6600000,584.0,249.0,30,30,599,264
597000_6600000,391.0,309.0,30,30,406,324
597000_6600000,706.0,452.0,30,30,721,467
597000_6600000,923.0,167.0,30,30,938,182
597000_6600000,529.0,346.0,30,30,544,361
597000_6600000,549.0,336.0,30,30,564,351
597000_6600000,610.0,283.0,30,30,625,298
597000_6600000,778.0,134.0,30,30,793,149
597000_6600000,792.0,506.0,30,30,807,521
597000_6600000,573.0,67.0,30,30,588,82
597000_6600000,13.0,390.0,30,30,28,405
597000_6600000,704.0,287.0,30,30,719,302
597000_6600000,711.0,302.0,30,30,726,317
597000_6600000,975.0,723.0,24.0,30,990,738
597000_6600000,684.0,243.0,30,30,699,258
597000_6600000,276.0,253.0,30,30,291,268
597000_6600000,475.0,171.0,30,30,490,186
597000_6600000,753.0,412.0,30,30,768,427
597000_6600000,507.0,24.0,30,30,522,39
597000_6600000,506.0,4.0,30,30,521,19
597000_6600000,538.0,7.0,30,30,553,22
597000_6600000,499.0,143.0,30,30,514,158
597000_6600000,254.0,451.0,30,30,269,466
597000_6600000,151.0,336.0,30,30,166,351
597000_6600000,956.0,69.0,30,30,971,84
597000_6600000,635.0,128.0,30,30,650,143
597000_6600000,376.0,276.0,30,30,391,291
597000_6600000,420.0,231.0,30,30,435,246
597000_6600000,685.0,197.0,30,30,700,212
597000_6600000,689.0,221.0,30,30,704,236
597000_6600000,432.0,378.0,30,30,447,393
597000_6600000,406.0,375.0,30,30,421,390
597000_6600000,339.0,339.0,30,30,354,354
597000_6600000,699.0,588.0,30,30,714,603
597000_6600000,686.0,599.0,30,30,701,614
597000_6600000,661.0,447.0,30,30,676,462
597000_6600000,698.0,499.0,30,30,713,514
597000_6600000,176.0,369.0,30,30,191,384
597000_6600000,234.0,446.0,30,30,249,461
597000_6600000,352.0,292.0,30,30,367,307
597000_6600000,266.0,305.0,30,30,281,320
597000_6600000,680.0,183.0,30,30,695,198
597000_6600000,657.0,155.0,30,30,672,170
597000_6600000,471.0,383.0,30,30,486,398
597000_6600000,733.0,439.0,30,30,748,454
597000_6600000,741.0,382.0,30,30,756,397
597000_6600000,706.0,613.0,30,30,721,628
597000_6600000,714.0,468.0,30,30,729,483
597000_6600000,348.0,363.0,30,30,363,378
597000_6600000,271.0,334.0,30,30,286,349
597000_6600000,776.0,145.0,30,30,791,160
597000_6600000,794.0,896.0,30,30,809,911
597000_6600000,336.0,317.0,30,30,351,332
597000_6600000,307.0,309.0,30,30,322,324
597000_6600000,102.0,187.0,30,30,117,202
597000_6606000,164.0,136.0,30,30,179,151
597000_6606000,121.0,167.0,30,30,136,182
597000_6606000,859.0,536.0,30,30,874,551
597000_6606000,536.0,6.0,30,30,551,21
597000_6606000,546.0,1.0,30,30,561,16
597000_6606000,292.0,63.0,30,30,307,78
597000_6606000,523.0,5.0,30,30,538,20
597000_6606000,530.0,8.0,30,30,545,23
597000_6606000,740.0,364.0,30,30,755,379
597000_6606000,731.0,353.0,30,30,746,368
597000_6606000,596.0,116.0,30,30,611,131
597000_6606000,671.0,251.0,30,30,686,266
597000_6606000,882.0,609.0,30,30,897,624
597000_6606000,873.0,588.0,30,30,888,603
597000_6606000,863.0,568.0,30,30,878,583
597000_6606000,848.0,538.0,30,30,863,553
